accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr
0.75,0.42857142857142855,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.3819673586315536,"[[6, 1], [1, 0]]",valence,0.42857142857142855,0.75,0.75,1,1.0,0,1,0.14285714285714285,-0.1428571428571428,,-0.14285714285714285,subject_dependent,rbf_svm,0.8571428571428571,0.0,,0.42857142857142855,0.75,0.75,0.42857142857142855,0.75,0.75,,6,0.8571428571428571,0,0.0
0.375,0.6428571428571428,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.3081439164242752,"[[0, 0, 0], [1, 2, 4], [0, 0, 1]]",valence,0.25925925925925924,0.375,0.4305555555555555,,,1,,,0.11111111111111116,,0.22917462425705284,subject_dependent,rbf_svm,,,,0.39999999999999997,0.375,0.9,0.42857142857142855,0.375,0.375,,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 3, 0], [0, 3, 0]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,2,,,0.0,1.410364929801894,0.0,subject_dependent,rbf_svm,,,0.6507936507936508,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.6166666666666667,,,,
0.5,0.38888888888888884,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 2, 2], [0, 1, 2]]",valence,0.35714285714285715,0.5,0.4642857142857143,,,3,,,0.11111111111111116,0.9445622037947384,0.11470786693528087,subject_dependent,rbf_svm,,,0.5466931216931217,0.3333333333333333,0.5,0.4375,0.38888888888888884,0.5,0.5,0.6224206349206348,,,,
0.875,0.8333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.48733871506004056,"[[5, 0], [1, 2]]",valence,0.8545454545454545,0.875,0.8681818181818182,1,0.3333333333333333,4,0,0.0,0.7142857142857143,,0.7453559924999299,subject_dependent,rbf_svm,0.8333333333333334,1.0,,0.9166666666666667,0.875,0.8958333333333334,0.8333333333333333,0.875,0.875,,5,1.0,2,0.6666666666666666
0.625,0.47222222222222215,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 1, 0], [1, 3, 0], [0, 1, 0]]",valence,0.4444444444444444,0.625,0.5833333333333333,,,0,,,0.3142857142857143,1.0776558884276737,0.32579188276750076,subject_dependent,rbf_svm,,,0.3204365079365079,0.4222222222222222,0.625,0.55,0.47222222222222215,0.625,0.625,0.2970238095238095,,,,
0.75,0.7666666666666666,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 0, 0], [1, 1, 0], [0, 1, 4]]",valence,0.6851851851851851,0.75,0.7638888888888888,,,1,,,0.5789473684210527,0.994023950477199,0.5965587590013045,subject_dependent,rbf_svm,,,0.9444444444444443,0.6666666666666666,0.75,0.8125,0.7666666666666666,0.75,0.75,0.9722222222222223,,,,
0.375,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 1, 0], [2, 2, 0], [1, 1, 0]]",valence,0.27777777777777773,0.375,0.3333333333333333,,,2,,,0.0,1.613873194877434,0.0,subject_dependent,rbf_svm,,,0.46349206349206346,0.25,0.375,0.3125,0.3333333333333333,0.375,0.375,0.4166666666666667,,,,
0.625,0.5555555555555555,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 4, 2], [0, 0, 1]]",valence,0.4090909090909091,0.625,0.6079545454545454,,,3,,,0.22580645161290325,1.2027504196883994,0.25064020591380154,subject_dependent,rbf_svm,,,0.7044973544973545,0.37777777777777777,0.625,0.6416666666666667,0.5555555555555555,0.625,0.625,0.7103174603174603,,,,
0.5,0.4444444444444444,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [1, 1, 1], [0, 0, 3]]",valence,0.3833333333333333,0.5,0.43125,,,4,,,0.2195121951219512,0.9657130903635188,0.2381652558112334,subject_dependent,rbf_svm,,,0.736111111111111,0.3666666666666667,0.5,0.4125,0.4444444444444444,0.5,0.5,0.7666666666666666,,,,
0.375,0.27777777777777773,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [2, 1, 0], [1, 1, 2]]",valence,0.3333333333333333,0.375,0.4583333333333333,,,0,,,0.09090909090909094,1.00795555374306,0.10012523486435178,subject_dependent,rbf_svm,,,0.7906746031746031,0.4444444444444444,0.375,0.625,0.27777777777777773,0.375,0.375,0.7402777777777777,,,,
0.5,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 3, 0], [0, 1, 1], [0, 0, 3]]",valence,0.3968253968253968,0.5,0.4047619047619047,,,1,,,0.2727272727272727,1.2927831938583745,0.3273268353539886,subject_dependent,rbf_svm,,,0.282010582010582,0.3333333333333333,0.5,0.34375,0.5,0.5,0.5,0.15555555555555556,,,,
0.125,0.3333333333333333,"{""clf__C"": 0.1, ""clf__gamma"": 0.01}",,"[[1, 0, 0], [3, 0, 0], [4, 0, 0]]",valence,0.07407407407407407,0.125,0.027777777777777776,,,2,,,0.0,1.0609813864771818,0.0,subject_dependent,rbf_svm,,,0.2710978835978836,0.041666666666666664,0.125,0.015625,0.3333333333333333,0.125,0.125,0.0625,,,,
0.375,0.38888888888888884,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 0, 1], [1, 0, 2], [1, 0, 2]]",valence,0.3,0.375,0.2875,,,3,,,0.06976744186046513,1.1238747992475844,0.08451542547285165,subject_dependent,rbf_svm,,,0.3956349206349206,0.24444444444444446,0.375,0.23333333333333334,0.38888888888888884,0.375,0.375,0.4166666666666667,,,,
0.5,0.26666666666666666,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 4, 1], [1, 1, 0]]",valence,0.24242424242424243,0.5,0.4545454545454546,,,4,,,-0.032258064516129004,1.1279963339873014,-0.03363363969981562,subject_dependent,rbf_svm,,,0.44634920634920633,0.2222222222222222,0.5,0.41666666666666663,0.26666666666666666,0.5,0.5,0.5325396825396825,,,,
0.5,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 0, 1], [0, 0, 3], [0, 0, 3]]",valence,0.4222222222222222,0.5,0.3916666666666666,,,0,,,0.2195121951219512,1.082944573476554,0.37115374447904514,subject_dependent,rbf_svm,,,0.6587301587301587,0.4761904761904762,0.5,0.4107142857142857,0.5,0.5,0.5,0.6833333333333335,,,,
0.25,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 2, 0], [1, 3, 0]]",valence,0.16666666666666666,0.25,0.125,,,1,,,-0.04347826086956519,1.1946781728498541,-0.062017367294604234,subject_dependent,rbf_svm,,,0.4138888888888889,0.1111111111111111,0.25,0.08333333333333333,0.3333333333333333,0.25,0.25,0.3541666666666667,,,,
0.5,0.4444444444444444,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 0, 1], [0, 0, 2], [0, 1, 2]]",valence,0.43333333333333335,0.5,0.48750000000000004,,,2,,,0.2195121951219512,1.1232445566563558,0.2381652558112334,subject_dependent,rbf_svm,,,0.43783068783068785,0.4666666666666666,0.5,0.525,0.4444444444444444,0.5,0.5,0.4222222222222222,,,,
0.375,0.38888888888888884,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 1, 0], [0, 1, 2], [0, 2, 1]]",valence,0.42857142857142855,0.375,0.3988095238095238,,,3,,,0.024390243902439046,1.0939583627671525,0.025031308716087945,subject_dependent,rbf_svm,,,0.5318783068783068,0.5277777777777778,0.375,0.46875,0.38888888888888884,0.375,0.375,0.5555555555555555,,,,
