accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 0], [1, 3, 0]]",valence,0.19999999999999998,0.375,0.22499999999999998,,,2,,,0.04761904761904767,0.9969661743085874,0.086710996952412,subject_dependent,rbf_svm,,,0.5962962962962962,0.14285714285714285,0.375,0.1607142857142857,0.3333333333333333,0.375,0.375,0.6718253968253968,,,,
0.25,0.3333333333333333,"{""clf__C"": 0.1, ""clf__gamma"": 0.001}",,"[[2, 0, 0], [3, 0, 0], [3, 0, 0]]",valence,0.13333333333333333,0.25,0.1,,,3,,,0.0,1.1500694792942188,0.0,subject_dependent,rbf_svm,,,0.583994708994709,0.08333333333333333,0.25,0.0625,0.3333333333333333,0.25,0.25,0.5555555555555555,,,,
0.375,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [1, 2, 1], [1, 0, 1]]",valence,0.3333333333333333,0.375,0.41666666666666663,,,4,,,0.09090909090909094,1.2249134365165344,0.1,subject_dependent,rbf_svm,,,0.5388888888888889,0.4166666666666667,0.375,0.5625,0.3333333333333333,0.375,0.375,0.5069444444444444,,,,
0.375,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 3], [0, 0, 2], [0, 0, 3]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,0,,,0.0,1.108121957636038,0.0,subject_dependent,rbf_svm,,,0.5226190476190476,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.5666666666666668,,,,
0.25,0.2222222222222222,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[2, 0, 1], [1, 0, 0], [4, 0, 0]]",valence,0.13333333333333333,0.25,0.15000000000000002,,,1,,,-0.23076923076923084,1.0517499009628395,-0.390199486285854,subject_dependent,rbf_svm,,,0.4365079365079365,0.09523809523809523,0.25,0.10714285714285714,0.2222222222222222,0.25,0.25,0.5408730158730158,,,,
0.25,0.2222222222222222,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 0, 2], [1, 0, 1], [1, 1, 1]]",valence,0.20634920634920637,0.25,0.23214285714285715,,,2,,,-0.1707317073170731,1.2065782891320629,-0.17521916101261562,subject_dependent,rbf_svm,,,0.5210317460317461,0.19444444444444442,0.25,0.21875,0.2222222222222222,0.25,0.25,0.5277777777777778,,,,
0.125,0.1111111111111111,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 1], [0, 0, 2], [1, 1, 1]]",valence,0.09523809523809523,0.125,0.10714285714285714,,,3,,,-0.30232558139534893,1.0920960968627098,-0.3254070133091433,subject_dependent,rbf_svm,,,0.5318783068783068,0.08333333333333333,0.125,0.09375,0.1111111111111111,0.125,0.125,0.5666666666666667,,,,
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 3], [0, 0, 1], [0, 0, 4]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,4,,,0.0,1.0268400607169128,0.0,subject_dependent,rbf_svm,,,0.5253968253968253,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.5761904761904763,,,,
0.25,0.13333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [1, 2, 2], [0, 1, 0]]",valence,0.13333333333333333,0.25,0.25,,,0,,,-0.37142857142857144,1.180620459665639,-0.38235294117647056,subject_dependent,rbf_svm,,,0.4607142857142857,0.13333333333333333,0.25,0.25,0.13333333333333333,0.25,0.25,0.44761904761904764,,,,
0.125,0.08333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 3, 0], [1, 0, 0], [1, 2, 1]]",valence,0.13333333333333333,0.125,0.2,,,1,,,-0.1428571428571428,1.3139662651444965,-0.19474520942613002,subject_dependent,rbf_svm,,,0.49034391534391536,0.3333333333333333,0.125,0.5,0.08333333333333333,0.125,0.125,0.564484126984127,,,,
